sector,month,rating_prev,rating,n
C3,2020-06-01,C,C,22
C3,2020-06-01,D,D,4
C3,2020-07-01,A,A,104
C3,2020-07-01,A,AAA,1
C3,2020-07-01,AAA,AAA,16
C3,2020-07-01,B,B,104
C3,2020-07-01,BB,B,1
C3,2020-07-01,BB,BB,182
C3,2020-07-01,BBB,A,2
C3,2020-07-01,BBB,BBB,174
C3,2020-07-01,C,C,40
C3,2020-07-01,D,D,4
C3,2020-08-01,A,A,114
C3,2020-08-01,AAA,AAA,18
C3,2020-08-01,B,B,114
C3,2020-08-01,B,BB,1
C3,2020-08-01,BB,B,1
C3,2020-08-01,BB,BB,184
C3,2020-08-01,BB,BBB,1
C3,2020-08-01,BBB,BB,1
C3,2020-08-01,BBB,BBB,182
C3,2020-08-01,C,C,46
C3,2020-08-01,D,D,4
C3,2020-09-01,A,A,110
C3,2020-09-01,A,AAA,1
C3,2020-09-01,A,BBB,1
C3,2020-09-01,AAA,A,1
C3,2020-09-01,AAA,AAA,16
C3,2020-09-01,B,B,118
C3,2020-09-01,BB,B,3
C3,2020-09-01,BB,BB,182
C3,2020-09-01,BBB,A,1
C3,2020-09-01,BBB,BBB,182
C3,2020-09-01,C,C,46
C3,2020-09-01,D,D,4
C3,2020-10-01,A,A,112
C3,2020-10-01,A,BBB,1
C3,2020-10-01,AAA,AAA,18
C3,2020-10-01,B,B,124
C3,2020-10-01,BB,B,1
C3,2020-10-01,BB,BB,178
C3,2020-10-01,BB,BBB,1
C3,2020-10-01,BBB,A,1
C3,2020-10-01,BBB,BBB,182
C3,2020-10-01,C,C,46
C3,2020-10-01,D,D,4
C3,2020-11-01,A,A,114
C3,2020-11-01,AAA,AAA,18
C3,2020-11-01,B,B,118
C3,2020-11-01,B,BB,3
C3,2020-11-01,B,C,1
C3,2020-11-01,BB,B,1
C3,2020-11-01,BB,BB,172
C3,2020-11-01,BB,BBB,3
C3,2020-11-01,BBB,A,3
C3,2020-11-01,BBB,BB,1
C3,2020-11-01,BBB,BBB,178
C3,2020-11-01,C,B,2
C3,2020-11-01,C,C,42
C3,2020-11-01,D,D,4
C3,2020-12-01,A,A,120
C3,2020-12-01,AAA,AAA,18
C3,2020-12-01,B,B,126
C3,2020-12-01,B,C,2
C3,2020-12-01,BB,B,1
C3,2020-12-01,BB,BB,186
C3,2020-12-01,BBB,A,2
C3,2020-12-01,BBB,BB,4
C3,2020-12-01,BBB,BBB,172
C3,2020-12-01,C,C,44
C3,2020-12-01,D,D,4
C3,2021-01-01,A,A,124
C3,2021-01-01,AAA,AAA,18
C3,2021-01-01,B,B,132
C3,2021-01-01,BB,BB,198
C3,2021-01-01,BB,BBB,1
C3,2021-01-01,BBB,A,1
C3,2021-01-01,BBB,BBB,170
C3,2021-01-01,C,C,48
C3,2021-01-01,D,D,4
C3,2021-02-01,A,A,120
C3,2021-02-01,A,AAA,2
C3,2021-02-01,A,BBB,1
C3,2021-02-01,AAA,AAA,18
C3,2021-02-01,B,B,136
C3,2021-02-01,BB,B,1
C3,2021-02-01,BB,BB,194
C3,2021-02-01,BB,BBB,3
C3,2021-02-01,BBB,A,7
C3,2021-02-01,BBB,BB,1
C3,2021-02-01,BBB,BBB,156
C3,2021-02-01,C,C,48
C3,2021-02-01,D,D,4
C3,2021-03-01,A,A,130
C3,2021-03-01,A,AAA,2
C3,2021-03-01,AAA,AAA,22
C3,2021-03-01,B,B,142
C3,2021-03-01,B,C,1
C3,2021-03-01,BB,BB,202
C3,2021-03-01,BBB,A,2
C3,2021-03-01,BBB,BBB,160
C3,2021-03-01,C,C,48
C3,2021-03-01,D,D,4
C3,2021-04-01,A,A,132
C3,2021-04-01,A,AAA,1
C3,2021-04-01,AAA,AAA,26
C3,2021-04-01,B,B,144
C3,2021-04-01,BB,BB,204
C3,2021-04-01,BB,BBB,1
C3,2021-04-01,BBB,BBB,160
C3,2021-04-01,C,C,50
C3,2021-04-01,D,D,4
C3,2021-05-01,A,A,130
C3,2021-05-01,A,AAA,1
C3,2021-05-01,AAA,AAA,28
C3,2021-05-01,B,B,140
C3,2021-05-01,B,BB,2
C3,2021-05-01,BB,BB,202
C3,2021-05-01,BB,BBB,1
C3,2021-05-01,BBB,A,1
C3,2021-05-01,BBB,BBB,160
C3,2021-05-01,C,C,50
C3,2021-05-01,D,D,4
C3,2021-06-01,A,A,132
C3,2021-06-01,AAA,AAA,30
C3,2021-06-01,B,B,134
C3,2021-06-01,B,BB,3
C3,2021-06-01,B,C,1
C3,2021-06-01,BB,B,1
C3,2021-06-01,BB,BB,204
C3,2021-06-01,BBB,A,2
C3,2021-06-01,BBB,BBB,158
C3,2021-06-01,C,C,50
C3,2021-06-01,D,D,4
C3,2021-07-01,A,A,136
C3,2021-07-01,AAA,AAA,30
C3,2021-07-01,B,B,136
C3,2021-07-01,BB,BB,210
C3,2021-07-01,BBB,A,3
C3,2021-07-01,BBB,BBB,154
C3,2021-07-01,C,C,52
C3,2021-07-01,D,D,4
C3,2021-08-01,A,A,142
C3,2021-08-01,AAA,AAA,30
C3,2021-08-01,B,B,132
C3,2021-08-01,B,BB,3
C3,2021-08-01,BB,BB,208
C3,2021-08-01,BB,BBB,2
C3,2021-08-01,BBB,A,5
C3,2021-08-01,BBB,BBB,144
C3,2021-08-01,C,C,52
C3,2021-08-01,D,D,4
C3,2021-09-01,A,A,152
C3,2021-09-01,AAA,AAA,30
C3,2021-09-01,B,B,134
C3,2021-09-01,BB,B,2
C3,2021-09-01,BB,BB,220
C3,2021-09-01,BBB,A,1
C3,2021-09-01,BBB,BBB,146
C3,2021-09-01,C,B,2
C3,2021-09-01,C,C,48
C3,2021-09-01,D,D,4
C3,2021-10-01,A,A,154
C3,2021-10-01,AAA,AAA,30
C3,2021-10-01,B,B,140
C3,2021-10-01,B,BB,2
C3,2021-10-01,BB,BB,226
C3,2021-10-01,BBB,A,2
C3,2021-10-01,BBB,BBB,142
C3,2021-10-01,C,C,48
C3,2021-10-01,D,D,4
C3,2021-11-01,A,A,154
C3,2021-11-01,A,AAA,2
C3,2021-11-01,AAA,AAA,30
C3,2021-11-01,B,B,142
C3,2021-11-01,B,BBB,1
C3,2021-11-01,BB,B,1
C3,2021-11-01,BB,BB,228
C3,2021-11-01,BB,BBB,1
C3,2021-11-01,BBB,A,5
C3,2021-11-01,BBB,BBB,132
C3,2021-11-01,C,B,1
C3,2021-11-01,C,C,46
C3,2021-11-01,D,D,4
C3,2021-12-01,A,A,160
C3,2021-12-01,A,AAA,2
C3,2021-12-01,AAA,AAA,34
C3,2021-12-01,B,B,140
C3,2021-12-01,B,BB,3
C3,2021-12-01,BB,BB,234
C3,2021-12-01,BB,BBB,1
C3,2021-12-01,BBB,A,1
C3,2021-12-01,BBB,BBB,134
C3,2021-12-01,C,C,46
C3,2021-12-01,D,D,4
C3,2022-01-01,A,A,156
C3,2022-01-01,A,AAA,3
C3,2022-01-01,AAA,AAA,38
C3,2022-01-01,B,B,138
C3,2022-01-01,B,BB,3
C3,2022-01-01,BB,BB,250
C3,2022-01-01,BBB,A,5
C3,2022-01-01,BBB,BB,1
C3,2022-01-01,BBB,BBB,124
C3,2022-01-01,C,B,1
C3,2022-01-01,C,C,44
C3,2022-01-01,D,D,4
C3,2022-02-01,A,A,158
C3,2022-02-01,A,AAA,4
C3,2022-02-01,AAA,AAA,44
C3,2022-02-01,B,B,134
C3,2022-02-01,B,BB,3
C3,2022-02-01,BB,BB,260
C3,2022-02-01,BB,BBB,3
C3,2022-02-01,BBB,A,1
C3,2022-02-01,BBB,BBB,122
C3,2022-02-01,C,B,1
C3,2022-02-01,C,C,42
C3,2022-02-01,D,D,4
C3,2022-03-01,A,A,154
C3,2022-03-01,A,AAA,2
C3,2022-03-01,A,BB,1
C3,2022-03-01,AAA,AAA,52
C3,2022-03-01,B,B,138
C3,2022-03-01,BB,BB,266
C3,2022-03-01,BB,BBB,1
C3,2022-03-01,BBB,A,4
C3,2022-03-01,BBB,BBB,120
C3,2022-03-01,C,B,1
C3,2022-03-01,C,C,40
C3,2022-03-01,D,D,4
C3,2022-04-01,A,A,162
C3,2022-04-01,AAA,AAA,56
C3,2022-04-01,B,B,140
C3,2022-04-01,BB,BB,268
C3,2022-04-01,BB,BBB,1
C3,2022-04-01,BBB,BBB,122
C3,2022-04-01,C,C,40
C3,2022-04-01,D,D,4
C3,2022-05-01,A,A,158
C3,2022-05-01,A,AAA,1
C3,2022-05-01,A,BBB,1
C3,2022-05-01,AAA,AAA,56
C3,2022-05-01,B,B,142
C3,2022-05-01,BB,BB,274
C3,2022-05-01,BBB,A,1
C3,2022-05-01,BBB,BBB,122
C3,2022-05-01,C,C,40
C3,2022-05-01,D,D,4
C3,2022-06-01,A,A,160
C3,2022-06-01,AAA,AAA,58
C3,2022-06-01,B,B,142
C3,2022-06-01,BB,BB,274
C3,2022-06-01,BBB,A,1
C3,2022-06-01,BBB,BBB,122
C3,2022-06-01,C,C,40
C3,2022-06-01,D,D,4
C3,2022-07-01,A,A,162
C3,2022-07-01,AAA,AAA,58
C3,2022-07-01,B,B,144
C3,2022-07-01,BB,BB,274
C3,2022-07-01,BBB,BB,1
C3,2022-07-01,BBB,BBB,124
C3,2022-07-01,C,C,40
C3,2022-07-01,D,D,4
C3,2022-08-01,A,A,158
C3,2022-08-01,A,AAA,1
C3,2022-08-01,A,BBB,1
C3,2022-08-01,AAA,AAA,58
C3,2022-08-01,B,B,146
C3,2022-08-01,BB,B,1
C3,2022-08-01,BB,BB,280
C3,2022-08-01,BBB,A,1
C3,2022-08-01,BBB,BBB,122
C3,2022-08-01,C,C,40
C3,2022-08-01,D,D,4
C3,2022-09-01,A,A,160
C3,2022-09-01,AAA,AAA,60
C3,2022-09-01,B,B,150
C3,2022-09-01,BB,BB,276
C3,2022-09-01,BB,BBB,2
C3,2022-09-01,BBB,A,1
C3,2022-09-01,BBB,BBB,122
C3,2022-09-01,C,C,40
C3,2022-09-01,D,D,4
C3,2022-10-01,A,A,162
C3,2022-10-01,AAA,AAA,60
C3,2022-10-01,B,B,150
C3,2022-10-01,BB,B,2
C3,2022-10-01,BB,BB,274
C3,2022-10-01,BBB,A,1
C3,2022-10-01,BBB,BBB,124
C3,2022-10-01,C,B,1
C3,2022-10-01,C,C,38
C3,2022-10-01,D,D,4
C3,2022-11-01,A,A,160
C3,2022-11-01,A,BBB,2
C3,2022-11-01,AAA,AAA,60
C3,2022-11-01,B,B,152
C3,2022-11-01,B,BB,2
C3,2022-11-01,BB,BB,276
C3,2022-11-01,BBB,A,2
C3,2022-11-01,BBB,BBB,122
C3,2022-11-01,C,C,38
C3,2022-11-01,D,D,4
C3,2022-12-01,A,A,162
C3,2022-12-01,A,BBB,1
C3,2022-12-01,AAA,AAA,60
C3,2022-12-01,B,B,152
C3,2022-12-01,BB,BB,278
C3,2022-12-01,BB,BBB,1
C3,2022-12-01,BBB,BBB,126
C3,2022-12-01,C,C,36
C3,2022-12-01,C,D,1
C3,2022-12-01,D,D,4
C3,2023-01-01,A,A,162
C3,2023-01-01,AAA,AAA,60
C3,2023-01-01,B,B,152
C3,2023-01-01,BB,BB,276
C3,2023-01-01,BB,BBB,1
C3,2023-01-01,BBB,BBB,130
C3,2023-01-01,C,C,36
C3,2023-01-01,D,D,6
C3,2023-02-01,A,A,162
C3,2023-02-01,AAA,AAA,60
C3,2023-02-01,B,B,152
C3,2023-02-01,BB,B,1
C3,2023-02-01,BB,BB,274
C3,2023-02-01,BBB,BBB,132
C3,2023-02-01,C,C,36
C3,2023-02-01,D,D,6
C3,2023-03-01,A,A,158
C3,2023-03-01,A,BBB,2
C3,2023-03-01,AAA,AAA,60
C3,2023-03-01,B,B,158
C3,2023-03-01,BB,BB,278
C3,2023-03-01,BBB,BBB,132
C3,2023-03-01,C,C,36
C3,2023-03-01,D,D,6
C3,2023-04-01,A,A,158
C3,2023-04-01,AAA,AAA,60
C3,2023-04-01,B,B,158
C3,2023-04-01,BB,BB,278
C3,2023-04-01,BBB,BBB,136
C3,2023-04-01,C,C,36
C3,2023-04-01,D,D,6
C3,2023-05-01,A,A,158
C3,2023-05-01,AAA,AAA,60
C3,2023-05-01,B,B,156
C3,2023-05-01,B,C,1
C3,2023-05-01,BB,B,1
C3,2023-05-01,BB,BB,278
C3,2023-05-01,BBB,BBB,136
C3,2023-05-01,C,C,36
C3,2023-05-01,D,D,6
C3,2023-06-01,A,A,158
C3,2023-06-01,AAA,AAA,60
C3,2023-06-01,B,B,158
C3,2023-06-01,BB,BB,278
C3,2023-06-01,BBB,BBB,136
C3,2023-06-01,C,C,38
C3,2023-06-01,D,D,6
C3,2023-07-01,A,A,158
C3,2023-07-01,AAA,AAA,60
C3,2023-07-01,B,B,158
C3,2023-07-01,BB,BB,280
C3,2023-07-01,BBB,BBB,136
C3,2023-07-01,C,C,38
C3,2023-07-01,D,D,6
C3,2023-08-01,A,A,158
C3,2023-08-01,AAA,AAA,60
C3,2023-08-01,B,B,158
C3,2023-08-01,BB,BB,280
C3,2023-08-01,BBB,BBB,136
C3,2023-08-01,C,C,38
C3,2023-08-01,D,D,6
C3,2023-09-01,A,A,158
C3,2023-09-01,AAA,AAA,60
C3,2023-09-01,B,B,158
C3,2023-09-01,BB,BB,282
C3,2023-09-01,BBB,BBB,136
C3,2023-09-01,C,C,38
C3,2023-09-01,D,D,6
C3,2023-10-01,A,A,158
C3,2023-10-01,AAA,AAA,60
C3,2023-10-01,B,B,160
C3,2023-10-01,BB,BB,284
C3,2023-10-01,BBB,BBB,136
C3,2023-10-01,C,C,38
C3,2023-10-01,D,D,6
C3,2023-11-01,A,A,158
C3,2023-11-01,AAA,AAA,60
C3,2023-11-01,B,B,160
C3,2023-11-01,BB,B,1
C3,2023-11-01,BB,BB,284
C3,2023-11-01,BBB,BBB,136
C3,2023-11-01,C,C,38
C3,2023-11-01,D,D,6
C3,2023-12-01,A,A,158
C3,2023-12-01,AAA,AAA,60
C3,2023-12-01,B,B,162
C3,2023-12-01,BB,B,2
C3,2023-12-01,BB,BB,280
C3,2023-12-01,BBB,BBB,136
C3,2023-12-01,C,C,38
C3,2023-12-01,D,D,6
C3,2024-01-01,A,A,158
C3,2024-01-01,AAA,AAA,60
C3,2024-01-01,B,B,168
C3,2024-01-01,BB,B,1
C3,2024-01-01,BB,BB,282
C3,2024-01-01,BBB,BBB,136
C3,2024-01-01,C,C,38
C3,2024-01-01,D,D,6
C3,2024-02-01,A,A,158
C3,2024-02-01,AAA,AAA,60
C3,2024-02-01,B,B,168
C3,2024-02-01,B,C,1
C3,2024-02-01,BB,BB,282
C3,2024-02-01,BBB,BBB,136
C3,2024-02-01,C,C,38
C3,2024-02-01,D,D,6
C3,2024-03-01,A,A,158
C3,2024-03-01,AAA,AAA,60
C3,2024-03-01,B,B,170
C3,2024-03-01,BB,B,1
C3,2024-03-01,BB,BB,284
C3,2024-03-01,BBB,BBB,136
C3,2024-03-01,C,C,40
C3,2024-03-01,D,D,6
C4,2011-05-01,A,A,2
C4,2011-06-01,A,A,2
C4,2011-07-01,A,A,2
C4,2011-08-01,A,A,2
C4,2011-09-01,A,A,2
C4,2011-10-01,A,A,2
C4,2011-11-01,A,A,2
C4,2011-12-01,A,A,2
C4,2012-01-01,A,A,2
C4,2012-02-01,A,A,4
C4,2012-02-01,BBB,BBB,2
C4,2012-03-01,A,A,4
C4,2012-03-01,BBB,BBB,4
C4,2012-04-01,A,A,6
C4,2012-04-01,BBB,BBB,4
C4,2012-05-01,A,A,6
C4,2012-05-01,BB,BB,4
C4,2012-05-01,BBB,BBB,4
C4,2012-06-01,A,A,12
C4,2012-06-01,BB,BB,12
C4,2012-06-01,BBB,BBB,8
C4,2012-07-01,A,A,12
C4,2012-07-01,B,B,2
C4,2012-07-01,BB,BB,12
C4,2012-07-01,BBB,BBB,8
C4,2012-08-01,A,A,12
C4,2012-08-01,B,B,2
C4,2012-08-01,BB,BB,12
C4,2012-08-01,BBB,BBB,8
C4,2012-09-01,A,A,12
C4,2012-09-01,B,B,2
C4,2012-09-01,BB,BB,12
C4,2012-09-01,BBB,BBB,8
C4,2012-10-01,A,A,12
C4,2012-10-01,B,B,2
C4,2012-10-01,BB,BB,12
C4,2012-10-01,BBB,BBB,8
C4,2012-11-01,A,A,12
C4,2012-11-01,B,B,2
C4,2012-11-01,BB,B,1
C4,2012-11-01,BB,BB,10
C4,2012-11-01,BBB,BBB,8
C4,2012-12-01,A,A,12
C4,2012-12-01,B,B,4
C4,2012-12-01,BB,BB,10
C4,2012-12-01,BBB,BBB,8
C4,2013-01-01,A,A,12
C4,2013-01-01,B,B,6
C4,2013-01-01,BB,BB,10
C4,2013-01-01,BBB,BBB,8
C4,2013-02-01,A,A,12
C4,2013-02-01,B,B,6
C4,2013-02-01,BB,B,1
C4,2013-02-01,BB,BB,8
C4,2013-02-01,BBB,BBB,8
C4,2013-03-01,A,A,10
C4,2013-03-01,A,AAA,1
C4,2013-03-01,B,B,8
C4,2013-03-01,BB,BB,8
C4,2013-03-01,BBB,BBB,8
C4,2013-04-01,A,A,10
C4,2013-04-01,AAA,AAA,2
C4,2013-04-01,B,B,6
C4,2013-04-01,B,BB,1
C4,2013-04-01,BB,BB,8
C4,2013-04-01,BBB,BBB,8
C4,2013-05-01,A,A,10
C4,2013-05-01,AAA,AAA,2
C4,2013-05-01,B,B,6
C4,2013-05-01,BB,BB,8
C4,2013-05-01,BB,BBB,1
C4,2013-05-01,BBB,BBB,8
C4,2013-06-01,A,A,10
C4,2013-06-01,AAA,AAA,2
C4,2013-06-01,B,B,4
C4,2013-06-01,B,C,1
C4,2013-06-01,BB,BB,8
C4,2013-06-01,BBB,BB,1
C4,2013-06-01,BBB,BBB,8
C4,2013-07-01,A,A,10
C4,2013-07-01,AAA,AAA,2
C4,2013-07-01,B,B,2
C4,2013-07-01,B,BB,1
C4,2013-07-01,BB,BB,10
C4,2013-07-01,BBB,BBB,8
C4,2013-07-01,C,C,2
C4,2013-08-01,A,A,10
C4,2013-08-01,AAA,AAA,2
C4,2013-08-01,B,B,0
C4,2013-08-01,B,BB,1
C4,2013-08-01,BB,BB,12
C4,2013-08-01,BBB,BBB,8
C4,2013-08-01,C,C,2
C4,2013-09-01,A,A,10
C4,2013-09-01,AAA,AAA,2
C4,2013-09-01,BB,BB,16
C4,2013-09-01,BBB,BBB,8
C4,2013-09-01,C,C,2
C4,2013-10-01,A,A,10
C4,2013-10-01,AAA,AAA,2
C4,2013-10-01,BB,BB,16
C4,2013-10-01,BBB,BBB,8
C4,2013-10-01,C,C,2
C4,2013-11-01,A,A,8
C4,2013-11-01,A,AAA,1
C4,2013-11-01,AAA,AAA,2
C4,2013-11-01,BB,BB,14
C4,2013-11-01,BB,BBB,1
C4,2013-11-01,BBB,BBB,8
C4,2013-11-01,C,C,2
C4,2013-12-01,A,A,8
C4,2013-12-01,AAA,A,1
C4,2013-12-01,AAA,AAA,2
C4,2013-12-01,BB,BB,14
C4,2013-12-01,BBB,BBB,10
C4,2013-12-01,C,C,2
C4,2014-01-01,A,A,10
C4,2014-01-01,AAA,AAA,2
C4,2014-01-01,BB,BB,10
C4,2014-01-01,BB,BBB,2
C4,2014-01-01,BBB,BBB,10
C4,2014-01-01,C,C,2
C4,2014-02-01,A,A,10
C4,2014-02-01,AAA,AAA,2
C4,2014-02-01,BB,BB,12
C4,2014-02-01,BBB,BBB,14
C4,2014-02-01,C,C,2
C4,2014-03-01,A,A,10
C4,2014-03-01,AAA,AAA,2
C4,2014-03-01,BB,BB,10
C4,2014-03-01,BB,BBB,1
C4,2014-03-01,BBB,BBB,14
C4,2014-03-01,C,C,2
C4,2014-04-01,A,A,10
C4,2014-04-01,AAA,AAA,2
C4,2014-04-01,BB,BB,10
C4,2014-04-01,BBB,BBB,16
C4,2014-04-01,C,C,2
C4,2014-05-01,A,A,8
C4,2014-05-01,A,AAA,1
C4,2014-05-01,AAA,AAA,2
C4,2014-05-01,BB,BB,10
C4,2014-05-01,BBB,BBB,16
C4,2014-05-01,C,C,2
C4,2014-06-01,A,A,8
C4,2014-06-01,AAA,AAA,4
C4,2014-06-01,BB,B,1
C4,2014-06-01,BB,BB,8
C4,2014-06-01,BBB,BBB,16
C4,2014-06-01,C,C,2
C4,2014-07-01,A,A,8
C4,2014-07-01,AAA,AAA,4
C4,2014-07-01,B,B,4
C4,2014-07-01,BB,BB,6
C4,2014-07-01,BB,BBB,1
C4,2014-07-01,BBB,BBB,16
C4,2014-07-01,C,C,2
C4,2014-08-01,A,A,8
C4,2014-08-01,AAA,AAA,4
C4,2014-08-01,B,B,4
C4,2014-08-01,BB,BB,6
C4,2014-08-01,BBB,BBB,18
C4,2014-08-01,C,C,2
C4,2014-09-01,A,A,8
C4,2014-09-01,AAA,AAA,4
C4,2014-09-01,B,B,4
C4,2014-09-01,BB,BB,6
C4,2014-09-01,BBB,BBB,18
C4,2014-09-01,C,C,2
C4,2014-10-01,A,A,12
C4,2014-10-01,AAA,AAA,4
C4,2014-10-01,B,B,4
C4,2014-10-01,BB,BB,10
C4,2014-10-01,BBB,BBB,18
C4,2014-10-01,C,C,2
C4,2014-11-01,A,A,14
C4,2014-11-01,AAA,AAA,4
C4,2014-11-01,B,B,6
C4,2014-11-01,BB,BB,12
C4,2014-11-01,BBB,BBB,18
C4,2014-11-01,C,C,2
C4,2014-12-01,A,A,14
C4,2014-12-01,AAA,AAA,4
C4,2014-12-01,B,B,6
C4,2014-12-01,BB,BB,12
C4,2014-12-01,BBB,BBB,18
C4,2014-12-01,C,C,2
C4,2015-01-01,A,A,14
C4,2015-01-01,AAA,AAA,4
C4,2015-01-01,B,B,6
C4,2015-01-01,BB,BB,12
C4,2015-01-01,BBB,A,1
C4,2015-01-01,BBB,BBB,16
C4,2015-01-01,C,C,2
C4,2015-02-01,A,A,16
C4,2015-02-01,AAA,AAA,4
C4,2015-02-01,B,B,6
C4,2015-02-01,BB,BB,12
C4,2015-02-01,BBB,BBB,16
C4,2015-02-01,C,C,2
C4,2015-03-01,A,A,16
C4,2015-03-01,AAA,AAA,4
C4,2015-03-01,B,B,6
C4,2015-03-01,BB,BB,10
C4,2015-03-01,BB,BBB,1
C4,2015-03-01,BBB,BBB,16
C4,2015-03-01,C,C,2
C4,2015-04-01,A,A,16
C4,2015-04-01,AAA,AAA,4
C4,2015-04-01,B,B,6
C4,2015-04-01,BB,BB,10
C4,2015-04-01,BBB,BBB,18
C4,2015-04-01,C,C,2
C4,2015-05-01,A,A,16
C4,2015-05-01,AAA,AAA,4
C4,2015-05-01,B,B,6
C4,2015-05-01,BB,BB,10
C4,2015-05-01,BBB,BBB,18
C4,2015-05-01,C,C,2
C4,2015-06-01,A,A,16
C4,2015-06-01,AAA,AAA,4
C4,2015-06-01,B,B,6
C4,2015-06-01,BB,BB,10
C4,2015-06-01,BBB,BBB,18
C4,2015-06-01,C,C,2
C4,2015-07-01,A,A,14
C4,2015-07-01,A,BBB,1
C4,2015-07-01,AAA,AAA,4
C4,2015-07-01,B,B,6
C4,2015-07-01,BB,BB,10
C4,2015-07-01,BBB,BBB,18
C4,2015-07-01,C,C,2
C4,2015-08-01,A,A,12
C4,2015-08-01,A,AAA,1
C4,2015-08-01,AAA,AAA,4
C4,2015-08-01,B,B,4
C4,2015-08-01,B,BB,1
C4,2015-08-01,BB,BB,10
C4,2015-08-01,BBB,BBB,20
C4,2015-08-01,C,C,2
C4,2015-09-01,A,A,12
C4,2015-09-01,AAA,AAA,6
C4,2015-09-01,B,B,4
C4,2015-09-01,BB,BB,12
C4,2015-09-01,BBB,BBB,20
C4,2015-09-01,C,C,2
C4,2015-10-01,A,A,12
C4,2015-10-01,AAA,AAA,6
C4,2015-10-01,B,B,4
C4,2015-10-01,BB,BB,12
C4,2015-10-01,BBB,BBB,20
C4,2015-10-01,C,C,2
C4,2015-11-01,A,A,12
C4,2015-11-01,AAA,AAA,6
C4,2015-11-01,B,B,4
C4,2015-11-01,BB,BB,12
C4,2015-11-01,BBB,BBB,20
C4,2015-11-01,C,C,2
C4,2015-12-01,A,A,12
C4,2015-12-01,AAA,AAA,6
C4,2015-12-01,B,B,4
C4,2015-12-01,BB,BB,12
C4,2015-12-01,BBB,A,1
C4,2015-12-01,BBB,BBB,18
C4,2015-12-01,C,C,2
C4,2016-01-01,A,A,14
C4,2016-01-01,AAA,AAA,6
C4,2016-01-01,B,B,4
C4,2016-01-01,BB,BB,12
C4,2016-01-01,BBB,BBB,18
C4,2016-01-01,C,C,2
C4,2016-02-01,A,A,14
C4,2016-02-01,AAA,AAA,6
C4,2016-02-01,B,B,4
C4,2016-02-01,BB,BB,12
C4,2016-02-01,BBB,BBB,18
C4,2016-02-01,C,C,2
C4,2016-03-01,A,A,14
C4,2016-03-01,AAA,AAA,6
C4,2016-03-01,B,B,4
C4,2016-03-01,BB,B,1
C4,2016-03-01,BB,BB,10
C4,2016-03-01,BBB,BBB,18
C4,2016-03-01,C,C,2
C4,2016-04-01,A,A,14
C4,2016-04-01,AAA,AAA,6
C4,2016-04-01,B,B,6
C4,2016-04-01,BB,BB,10
C4,2016-04-01,BBB,BBB,18
C4,2016-04-01,C,C,2
C4,2016-05-01,A,A,14
C4,2016-05-01,AAA,A,1
C4,2016-05-01,AAA,AAA,4
C4,2016-05-01,B,B,4
C4,2016-05-01,B,C,1
C4,2016-05-01,BB,BB,10
C4,2016-05-01,BBB,A,1
C4,2016-05-01,BBB,BBB,16
C4,2016-05-01,C,C,2
C4,2016-06-01,A,A,20
C4,2016-06-01,AAA,AAA,4
C4,2016-06-01,B,B,4
C4,2016-06-01,BB,BB,10
C4,2016-06-01,BBB,BBB,16
C4,2016-06-01,C,C,4
C4,2016-07-01,A,A,20
C4,2016-07-01,AAA,A,1
C4,2016-07-01,AAA,AAA,6
C4,2016-07-01,B,B,4
C4,2016-07-01,BB,BB,12
C4,2016-07-01,BBB,BBB,20
C4,2016-07-01,C,C,4
C4,2016-08-01,A,A,24
C4,2016-08-01,AAA,AAA,6
C4,2016-08-01,B,B,4
C4,2016-08-01,BB,BB,12
C4,2016-08-01,BBB,BB,1
C4,2016-08-01,BBB,BBB,18
C4,2016-08-01,C,C,4
C4,2016-09-01,A,A,24
C4,2016-09-01,AAA,AAA,6
C4,2016-09-01,B,B,4
C4,2016-09-01,BB,BB,14
C4,2016-09-01,BBB,BBB,18
C4,2016-09-01,C,C,4
C4,2016-10-01,A,A,24
C4,2016-10-01,AAA,AAA,6
C4,2016-10-01,B,B,4
C4,2016-10-01,BB,BB,14
C4,2016-10-01,BBB,BBB,18
C4,2016-10-01,C,C,4
C4,2016-11-01,A,A,24
C4,2016-11-01,AAA,AAA,6
C4,2016-11-01,B,B,4
C4,2016-11-01,BB,BB,14
C4,2016-11-01,BBB,BBB,18
C4,2016-11-01,C,C,4
C4,2016-12-01,A,A,24
C4,2016-12-01,AAA,AAA,6
C4,2016-12-01,B,B,4
C4,2016-12-01,BB,BB,14
C4,2016-12-01,BBB,BBB,18
C4,2016-12-01,C,C,4
C4,2017-01-01,A,A,24
C4,2017-01-01,AAA,AAA,6
C4,2017-01-01,B,B,4
C4,2017-01-01,BB,BB,14
C4,2017-01-01,BBB,BBB,18
C4,2017-01-01,C,C,4
C4,2017-02-01,A,A,24
C4,2017-02-01,AAA,AAA,6
C4,2017-02-01,B,B,4
C4,2017-02-01,BB,BB,14
C4,2017-02-01,BBB,BBB,18
C4,2017-02-01,C,C,4
C4,2017-03-01,A,A,24
C4,2017-03-01,AAA,AAA,6
C4,2017-03-01,B,B,4
C4,2017-03-01,BB,BB,14
C4,2017-03-01,BBB,BBB,18
C4,2017-03-01,C,C,4
C4,2017-04-01,A,A,24
C4,2017-04-01,AAA,AAA,6
C4,2017-04-01,B,B,4
C4,2017-04-01,BB,BB,12
