sector,quarter,z_hat,nll,success,n_obs_cells,n_total
SERVICES,2011-07-01,-0.03548671157546042,0.16757344661674628,True,3,18
SERVICES,2011-10-01,-0.041741891065783895,0.24377275856672762,True,3,26
SERVICES,2012-01-01,-0.06777222736070479,0.3954703419607779,True,4,42
SERVICES,2012-04-01,-0.05426049582400595,0.754610716319787,True,5,78
SERVICES,2012-07-01,1.1642508389392443,18.758298633820147,True,8,170
SERVICES,2012-10-01,0.9118986514664575,41.17626961579921,True,10,171
SERVICES,2013-01-01,-0.09774430645368568,22.896529710292363,True,11,176
SERVICES,2013-04-01,-1.2365648938862566,15.065403215703135,True,9,179
SERVICES,2013-07-01,-0.8887279257445099,21.692479966317833,True,11,180
SERVICES,2013-10-01,0.2016300504920076,39.563737559396785,True,12,183
SERVICES,2014-01-01,-1.8224771178334784,26.552507900077966,True,10,184
SERVICES,2014-04-01,-0.5195105016211679,39.361589407390234,True,12,181
SERVICES,2014-07-01,-1.4142572573071508,30.36119894985083,True,11,184
SERVICES,2014-10-01,0.47031220144723657,10.791007391789678,True,8,216
SERVICES,2015-01-01,-0.9909971457186552,35.56719674447887,True,12,229
SERVICES,2015-04-01,-0.5624013332239224,7.145375440878618,True,7,237
SERVICES,2015-07-01,-0.9217414739225686,58.54423820837583,True,12,229
SERVICES,2015-10-01,0.5820691650854755,77.59616998036121,True,14,226
SERVICES,2016-01-01,0.6493391622178185,16.00672443507201,True,8,237
SERVICES,2016-04-01,-0.8375350625787807,22.60549783860599,True,9,236
SERVICES,2016-07-01,0.7038065804049761,42.75577897442099,True,12,258
SERVICES,2016-10-01,0.24674474779766467,33.95448424563114,True,13,302
SERVICES,2017-01-01,-0.012718070508271414,29.66488485308479,True,11,325
SERVICES,2017-04-01,1.2632062434602236,41.211254021264445,True,10,327
SERVICES,2017-07-01,0.17584979508794985,66.63940380979632,True,16,326
SERVICES,2017-10-01,-0.10662618772903815,47.604472201734595,True,13,343
SERVICES,2018-01-01,-1.1275471527078884,27.006562817223404,True,11,375
SERVICES,2018-04-01,-0.8031434187202502,17.82830277717738,True,10,383
SERVICES,2018-07-01,-0.41270191317316696,18.900791049461574,True,10,391
SERVICES,2018-10-01,0.42549259275027246,32.991259344484895,True,11,387
SERVICES,2019-01-01,0.3522556632435131,28.984396680799193,True,10,397
SERVICES,2019-04-01,0.8942599383116077,46.62292777211112,True,11,391
SERVICES,2019-07-01,1.0007130724557376,49.709683439547085,True,11,390
SERVICES,2019-10-01,1.1594103402236118,58.59040448784736,True,12,389
SERVICES,2020-01-01,3.3645138839581947,157.87054408894113,True,13,336
SERVICES,2020-04-01,2.4282539338347107,125.05801473577522,True,15,379
SERVICES,2020-07-01,1.1331817216501932,136.96827817542737,True,17,494
SERVICES,2020-10-01,0.8320908933612033,164.87097446871664,True,15,531
SERVICES,2021-01-01,-0.4963882341474668,79.70173449459737,True,13,552
SERVICES,2021-04-01,0.7902013920892456,96.17477534674748,True,14,557
SERVICES,2021-07-01,-1.19266997292709,102.90666139342719,True,14,560
SERVICES,2021-10-01,-1.5161732103199101,108.79263971443154,True,15,567
SERVICES,2022-01-01,-1.4090622597372662,142.7323540323299,True,17,577
SERVICES,2022-04-01,-1.1477196737571074,89.26521517504312,True,14,601
SERVICES,2022-07-01,-0.7262554485643712,65.22949887408602,True,13,610
SERVICES,2022-10-01,-0.5654055589389133,35.38685394748151,True,10,612
SERVICES,2023-01-01,-0.07374747718344923,16.44543913895892,True,8,616
SERVICES,2023-04-01,-0.07785918537348716,5.739210354890135,True,6,600
SERVICES,2023-07-01,-0.07910095739430306,5.688386284165253,True,6,594
SERVICES,2023-10-01,-0.07742229166730223,5.612740439349069,True,6,588
SERVICES,2024-01-01,0.5662784886880671,29.671681965855353,True,7,587
SERVICES PRO,2011-10-01,-0.08637665312083757,0.02073634032634996,True,1,2
SERVICES PRO,2012-01-01,-0.08637665312083757,0.04147268065269992,True,1,4
SERVICES PRO,2012-04-01,-0.22442199329370716,0.11803759735056271,True,2,12
SERVICES PRO,2012-07-01,-0.26676820709334365,0.13475373677349323,True,2,14
SERVICES PRO,2012-10-01,-0.26676820709334365,0.13475373677349323,True,2,14
SERVICES PRO,2013-01-01,-0.26676820709334365,0.13475373677349323,True,2,14
SERVICES PRO,2013-04-01,-0.2427586121393055,0.15596034066056697,True,2,16
SERVICES PRO,2013-07-01,-0.2427586121393055,0.15596034066056697,True,2,16
SERVICES PRO,2013-10-01,-0.2427586121393055,0.15596034066056697,True,2,16
SERVICES PRO,2014-01-01,-2.5851246649385557,3.4558780339503032,True,3,15
SERVICES PRO,2014-04-01,-0.2996074879241324,0.15116767343456183,True,2,16
SERVICES PRO,2014-07-01,-2.6624943853128973,3.371882186550391,True,3,15
SERVICES PRO,2014-10-01,1.8654201825532606,3.751564100786717,True,3,17
SERVICES PRO,2015-01-01,-0.3473637649178589,0.1834201892414121,True,2,20
SERVICES PRO,2015-04-01,-0.3473637649178589,0.1834201892414121,True,2,20
SERVICES PRO,2015-07-01,1.6549734274856085,3.9576766419452767,True,3,21
SERVICES PRO,2015-10-01,1.6762477360145884,3.9339285220627658,True,3,21
SERVICES PRO,2016-01-01,1.725192129292682,4.186902969784318,True,3,21
SERVICES PRO,2016-04-01,-0.2775853523040561,0.20973881633546984,True,3,22
SERVICES PRO,2016-07-01,-2.160305837166852,3.864303114058284,True,5,25
SERVICES PRO,2016-10-01,1.306111886424583,4.135932354184292,True,6,31
SERVICES PRO,2017-01-01,-0.2931850234385669,0.3161682061009974,True,5,34
SERVICES PRO,2017-04-01,-0.27664942135295384,10.292682657966726,True,6,34
SERVICES PRO,2017-07-01,-0.30500211760856893,0.36899108613504494,True,5,40
SERVICES PRO,2017-10-01,-1.4028900617222582,5.687925930782002,True,6,59
SERVICES PRO,2018-01-01,-0.23425315850147763,0.6602967914786078,True,5,70
SERVICES PRO,2018-04-01,-0.22514549486729027,0.7017947694165096,True,5,74
SERVICES PRO,2018-07-01,-0.20784764752969678,0.7593719931313314,True,5,80
SERVICES PRO,2018-10-01,0.6595523404565473,5.239656426499958,True,6,79
SERVICES PRO,2019-01-01,-0.19305817074568107,0.7827969514638533,True,5,82
SERVICES PRO,2019-04-01,-0.18263963543207015,0.8202768304742796,True,5,86
SERVICES PRO,2019-07-01,0.6455882186020429,5.705183842461541,True,6,89
SERVICES PRO,2019-10-01,0.7181875112229387,5.520246705027335,True,6,83
SERVICES PRO,2020-01-01,2.561383893043441,22.100021391820768,True,8,77
SERVICES PRO,2020-04-01,1.054401243298013,19.616472596473194,True,8,88
SERVICES PRO,2020-07-01,-0.05781829620355822,11.648325332684932,True,8,112
SERVICES PRO,2020-10-01,-0.05711012101624699,1.241412483977469,True,6,130
SERVICES PRO,2021-01-01,0.7408374996087489,31.875959184801733,True,10,134
SERVICES PRO,2021-04-01,0.4977047557073452,6.9988735737604175,True,7,151
SERVICES PRO,2021-07-01,-1.22782103566037,14.275587463701104,True,9,153
SERVICES PRO,2021-10-01,0.42512188548426627,6.512502427452775,True,7,165
SERVICES PRO,2022-01-01,0.3996363746959327,6.592984249539436,True,7,179
SERVICES PRO,2022-04-01,-0.5137786091936078,7.7136648777777514,True,7,187
SERVICES PRO,2022-07-01,-1.0922715195687838,15.52553500595508,True,8,189
SERVICES PRO,2022-10-01,0.3825917639918025,7.525063044434598,True,7,199
SERVICES PRO,2023-01-01,-0.04402340000731149,12.451749404196846,True,8,202
SERVICES PRO,2023-04-01,-0.042449230743785774,1.9376537223083792,True,6,206
SERVICES PRO,2023-07-01,-0.048699890798858586,1.9114177081081907,True,6,202
SERVICES PRO,2023-10-01,0.35373843439042196,6.886043706264877,True,7,199
SERVICES PRO,2024-01-01,0.3435545668344032,6.961760680705423,True,7,207
